numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07314;20130109210000;102280.0;10.0;2.0;160.0;3.1;280.75;279.65;93.0;7000.0;2.0;1.0;1.0;100.0;8.0;450.0;36.0;61.0;60.0;102000.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;8.0;7.0;480.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;6902.0;3244.0;2989.0;6233.0;13135.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07335;20130109210000;102240.0;-40.0;8.0;190.0;1.5;277.85;277.25;96.0;4400.0;10.0;nan;nan;100.0;nan;250.0;nan;nan;nan;100750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;6902.0;3244.0;2989.0;6233.0;13135.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07434;20130109210000;102290.0;-10.0;8.0;250.0;1.0;274.95;274.05;94.0;1300.0;10.0;nan;nan;100.0;nan;150.0;nan;nan;nan;97330.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;6902.0;3244.0;2989.0;6233.0;13135.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07510;20130109210000;102330.0;20.0;1.0;30.0;1.5;279.75;278.65;93.0;nan;0.0;nan;nan;90.0;7.0;800.0;35.0;61.0;60.0;101730.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;2.0;6.0;660.0;7.0;6.0;930.0;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;6902.0;3244.0;2989.0;6233.0;13135.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07535;20130109210000;102330.0;-30.0;7.0;90.0;1.5;274.85;273.95;94.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;99080.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07558;20130109210000;102260.0;-10.0;5.0;0.0;0.0;272.05;271.65;97.0;50.0;49.0;nan;nan;nan;nan;nan;nan;nan;nan;93570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0.0;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07607;20130109210000;102330.0;40.0;3.0;300.0;1.5;280.45;278.05;85.0;17000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;101600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;6902.0;3244.0;2989.0;6233.0;13135.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07621;20130109210000;102420.0;50.0;3.0;190.0;1.5;275.45;274.55;94.0;5000.0;0.0;nan;nan;100.0;nan;nan;nan;nan;nan;97930.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07627;20130109210000;102420.0;20.0;3.0;0.0;0.0;273.15;272.75;97.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;97330.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07630;20130109210000;102330.0;-20.0;5.0;0.0;0.0;277.55;274.75;82.0;16000.0;0.0;nan;nan;100.0;nan;800.0;nan;nan;nan;100470.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1101.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07643;20130109210000;101980.0;-70.0;7.0;360.0;2.6;274.85;273.55;91.0;4000.0;10.0;2.0;2.0;90.0;0.0;8000.0;30.0;20.0;11.0;101880.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;7.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07747;20130109210000;101990.0;-80.0;6.0;10.0;1.5;278.15;276.85;91.0;9000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;101440.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;6271.0;1666.0;3391.0;5057.0;11328.0;2013-09-01;21:00;Définitif;Définitif;Définitif
07005;20130110000000;101860.0;-110.0;8.0;100.0;1.0;280.25;280.15;99.0;100.0;45.0;nan;nan;nan;nan;nan;nan;nan;nan;100950.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;0.2;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7174.0;9310.0;nan;9310.0;16484.0;2013-10-01;00:00;Définitif;Définitif;nan
07015;20130110000000;101830.0;-110.0;8.0;210.0;1.0;279.25;278.95;98.0;800.0;42.0;5.0;4.0;100.0;8.0;450.0;36.0;61.0;60.0;101250.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1102.0;3100.0;nan;8.0;7.0;360.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7174.0;9310.0;nan;9310.0;16484.0;2013-10-01;00:00;Définitif;Définitif;nan
07020;20130110000000;101890.0;-150.0;8.0;180.0;1.5;282.25;281.65;96.0;6000.0;2.0;4.0;2.0;100.0;8.0;450.0;36.0;61.0;60.0;101620.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;8.0;7.0;390.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;4195.0;5547.0;nan;5547.0;9742.0;2013-10-01;00:00;Définitif;Définitif;nan
07027;20130110000000;101890.0;-120.0;8.0;190.0;2.6;280.75;280.35;97.0;3100.0;10.0;nan;nan;100.0;nan;150.0;nan;nan;nan;101070.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;0.0;nan;nan;0.0;0.2;0.2;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;4195.0;5547.0;nan;5547.0;9742.0;2013-10-01;00:00;Définitif;Définitif;nan
07037;20130110000000;101890.0;-110.0;8.0;230.0;2.1;279.65;279.25;97.0;100.0;45.0;nan;nan;101.0;nan;nan;62.0;61.0;60.0;100030.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.2;0.4;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ROUEN-BOOS;49.383;1.181667;151.0;Normandie;28;4195.0;5547.0;nan;5547.0;9742.0;2013-10-01;00:00;Définitif;Définitif;nan
07072;20130110000000;101920.0;-130.0;8.0;170.0;0.5;277.15;276.45;95.0;5000.0;0.0;nan;nan;100.0;nan;150.0;nan;nan;nan;100740.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;REIMS-PRUNAY;49.209667;4.155333;95.0;Grand Est;44;6353.0;9445.0;nan;9445.0;15798.0;2013-10-01;00:00;Définitif;Définitif;nan
07110;20130110000000;101900.0;-70.0;8.0;210.0;3.1;282.75;282.45;98.0;8000.0;2.0;1.0;1.0;100.0;7.0;150.0;36.0;61.0;60.0;100740.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3100.0;nan;7.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BREST-GUIPAVAS;48.444167;-4.412;94.0;Bretagne;53;3428.0;1932.0;nan;1932.0;5360.0;2013-10-01;00:00;Définitif;Définitif;nan
07117;20130110000000;101870.0;-70.0;8.0;230.0;3.1;282.95;282.05;94.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;101160.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;nan;nan;0.0;0.0;0.2;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PLOUMANAC'H;48.825833;-3.473167;55.0;Bretagne;53;3428.0;1932.0;nan;1932.0;5360.0;2013-10-01;00:00;Définitif;Définitif;nan
07130;20130110000000;101930.0;-120.0;8.0;210.0;3.1;282.35;282.05;98.0;2700.0;52.0;nan;nan;100.0;nan;150.0;nan;nan;nan;101400.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;0.0;nan;nan;0.4;0.8;0.8;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;RENNES-ST JACQUES;48.068833;-1.734;36.0;Bretagne;53;3428.0;1932.0;nan;1932.0;5360.0;2013-10-01;00:00;Définitif;Définitif;nan
07139;20130110000000;101980.0;-120.0;8.0;200.0;1.5;278.05;277.75;98.0;1000.0;10.0;nan;nan;101.0;nan;nan;62.0;61.0;60.0;100200.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.2;0.2;0.4;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ALENCON;48.4455;0.110167;143.0;Normandie;28;4195.0;5547.0;nan;5547.0;9742.0;2013-10-01;00:00;Définitif;Définitif;nan
07168;20130110000000;102060.0;-110.0;7.0;190.0;1.5;275.55;275.15;97.0;2500.0;61.0;nan;nan;nan;nan;nan;nan;nan;nan;100580.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;0.0;nan;nan;0.4;1.0;2.0;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TROYES-BARBEREY;48.324667;4.02;112.0;Grand Est;44;6353.0;9445.0;nan;9445.0;15798.0;2013-10-01;00:00;Définitif;Définitif;nan
07181;20130110000000;102030.0;-90.0;7.0;240.0;2.1;273.95;273.65;98.0;6000.0;0.0;nan;nan;100.0;nan;150.0;nan;nan;nan;97790.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.2;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANCY-OCHEY;48.581;5.959833;336.0;Grand Est;44;6353.0;9445.0;nan;9445.0;15798.0;2013-10-01;00:00;Définitif;Définitif;nan
07190;20130110000000;102030.0;-100.0;6.0;180.0;1.0;274.85;274.25;96.0;5000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;100140.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.4;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;STRASBOURG-ENTZHEIM;48.5495;7.640333;150.0;Grand Est;44;6353.0;9445.0;nan;9445.0;15798.0;2013-10-01;00:00;Définitif;Définitif;nan
07207;20130110000000;102010.0;-70.0;8.0;210.0;5.1;283.95;283.15;95.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;101490.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1108.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BELLE ILE-LE TALUT;47.294333;-3.218333;34.0;Bretagne;53;3428.0;1932.0;nan;1932.0;5360.0;2013-10-01;00:00;Définitif;Définitif;nan
07222;20130110000000;102030.0;-110.0;7.0;200.0;3.6;281.65;281.65;100.0;5000.0;61.0;6.0;5.0;100.0;7.0;150.0;37.0;61.0;60.0;101710.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;nan;nan;0.2;0.6;0.6;nan;nan;710.0;1105.0;nan;nan;7.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;NANTES-BOUGUENAIS;47.15;-1.608833;26.0;Pays de la Loire;52;4106.0;3317.0;nan;3317.0;7423.0;2013-10-01;00:00;Définitif;Définitif;nan
07240;20130110000000;102050.0;-130.0;8.0;200.0;2.1;278.05;277.95;99.0;1500.0;51.0;5.0;2.0;100.0;8.0;80.0;36.0;61.0;60.0;100660.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-60.0;0.0;0.2;0.2;nan;nan;710.0;1103.0;3100.0;nan;8.0;7.0;60.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOURS;47.4445;0.727333;108.0;Centre-Val de Loire;24;3005.0;2832.0;nan;2832.0;5837.0;2013-10-01;00:00;Définitif;Définitif;nan
07255;20130110000000;102140.0;-100.0;8.0;210.0;1.5;275.95;275.05;94.0;14000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;100070.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BOURGES;47.059167;2.359833;161.0;Centre-Val de Loire;24;3005.0;2832.0;nan;2832.0;5837.0;2013-10-01;00:00;Définitif;Définitif;nan
07299;20130110000000;102030.0;-100.0;8.0;250.0;1.0;273.95;272.65;91.0;10000.0;0.0;nan;nan;100.0;nan;250.0;nan;nan;nan;98640.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1107.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;BALE-MULHOUSE;47.614333;7.51;263.0;Grand Est;44;6353.0;9445.0;nan;9445.0;15798.0;2013-10-01;00:00;Définitif;Définitif;nan
07314;20130110000000;102190.0;-90.0;8.0;160.0;3.6;281.85;281.05;95.0;4000.0;10.0;2.0;2.0;100.0;8.0;450.0;36.0;61.0;60.0;101910.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.7;-10.0;nan;nan;nan;nan;0.2;0.4;0.4;nan;nan;710.0;1108.0;nan;nan;8.0;7.0;480.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE CHASSIRON;46.046833;-1.4115;11.0;Nouvelle-Aquitaine;75;6387.0;2781.0;2288.0;5069.0;11456.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07335;20130110000000;102170.0;-70.0;7.0;210.0;3.1;278.45;278.05;97.0;6000.0;0.0;nan;nan;100.0;nan;150.0;nan;nan;nan;100680.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;POITIERS-BIARD;46.593833;0.314333;123.0;Nouvelle-Aquitaine;75;6387.0;2781.0;2288.0;5069.0;11456.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07434;20130110000000;102250.0;-30.0;7.0;230.0;1.0;275.05;274.35;95.0;50.0;45.0;nan;nan;101.0;nan;nan;62.0;61.0;60.0;97300.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LIMOGES-BELLEGARDE;45.861167;1.175;402.0;Nouvelle-Aquitaine;75;6387.0;2781.0;2288.0;5069.0;11456.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07510;20130110000000;102300.0;-30.0;8.0;230.0;1.0;279.65;279.55;99.0;nan;0.0;nan;nan;90.0;7.0;800.0;35.0;61.0;60.0;101700.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;3.0;6.0;840.0;7.0;6.0;1290.0;nan;nan;nan;nan;nan;nan;;BORDEAUX-MERIGNAC;44.830667;-0.691333;47.0;Nouvelle-Aquitaine;75;6387.0;2781.0;2288.0;5069.0;11456.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07535;20130110000000;102300.0;-20.0;8.0;100.0;1.0;275.05;274.35;95.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;99060.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;GOURDON;44.745;1.396667;260.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07558;20130110000000;102280.0;-10.0;8.0;0.0;0.0;271.15;270.55;95.0;20000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;93560.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0.0;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MILLAU;44.1185;3.0195;712.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07607;20130110000000;102350.0;20.0;1.0;270.0;2.1;279.95;278.85;93.0;3600.0;60.0;nan;nan;100.0;nan;800.0;nan;nan;nan;101620.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONT-DE-MARSAN;43.909833;-0.500167;59.0;Nouvelle-Aquitaine;75;6387.0;2781.0;2288.0;5069.0;11456.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07621;20130110000000;102410.0;10.0;1.0;80.0;1.0;276.25;275.65;96.0;5000.0;0.0;nan;nan;100.0;nan;1250.0;nan;nan;nan;97940.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TARBES-OSSUN;43.188;0.0;360.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07627;20130110000000;102390.0;10.0;0.0;170.0;1.5;274.25;273.65;96.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;97320.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ST GIRONS;43.005333;1.106833;414.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07630;20130110000000;102290.0;-40.0;8.0;180.0;1.0;277.75;275.75;87.0;7000.0;0.0;nan;nan;100.0;nan;450.0;nan;nan;nan;100430.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;TOULOUSE-BLAGNAC;43.621;1.378833;151.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07643;20130110000000;101890.0;-90.0;8.0;300.0;3.6;275.65;273.85;88.0;6000.0;2.0;1.0;1.0;0.0;nan;nan;nan;nan;nan;101790.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;MONTPELLIER;43.577;3.963167;2.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07747;20130110000000;101910.0;-80.0;8.0;220.0;3.1;277.75;277.15;96.0;4900.0;10.0;nan;nan;100.0;nan;nan;nan;nan;nan;101360.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PERPIGNAN;42.737167;2.872833;42.0;Occitanie;76;6236.0;1331.0;2730.0;4061.0;10297.0;2013-10-01;00:00;Définitif;Définitif;Définitif
07005;20130110030000;101730.0;-130.0;6.0;0.0;0.0;279.85;279.75;99.0;200.0;45.0;nan;nan;nan;nan;nan;nan;nan;nan;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6478.0;9430.0;nan;9430.0;15908.0;2013-10-01;03:00;Définitif;Définitif;nan
07015;20130110030000;101740.0;-90.0;6.0;240.0;1.5;278.15;277.85;98.0;4000.0;10.0;nan;nan;100.0;8.0;450.0;35.0;61.0;60.0;101160.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;7.0;6.0;570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6478.0;9430.0;nan;9430.0;15908.0;2013-10-01;03:00;Définitif;Définitif;nan
07020;20130110030000;101770.0;-120.0;6.0;0.0;0.0;282.25;281.65;96.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;101500.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;PTE DE LA HAGUE;49.725167;-1.939833;6.0;Normandie;28;3657.0;5679.0;nan;5679.0;9336.0;2013-10-01;03:00;Définitif;Définitif;nan
07027;20130110030000;101770.0;-120.0;6.0;150.0;2.1;280.35;279.95;97.0;4000.0;10.0;nan;nan;100.0;nan;150.0;nan;nan;nan;100950.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;CAEN-CARPIQUET;49.18;-0.456167;67.0;Normandie;28;3657.0;5679.0;nan;5679.0;9336.0;2013-10-01;03:00;Définitif;Définitif;nan
