numer_sta;date;pmer;tend;cod_tend;dd;ff;t;vv;ww
07434;20130128000000;nan;226.79857142857142;-1.7685714285714282;45.254285714285714;-1.3914285714285715;-5.3700000000000045;-5756.962857142857;23.265714285714285
07460;20130128000000;nan;255.37;-1.7685714285714282;62.39714285714285;-1.3914285714285715;-4.641428571428548;nan;13.694285714285716
07471;20130128000000;nan;279.6557142857143;-1.6257142857142854;65.25428571428571;-1.9057142857142857;-5.227142857142837;nan;nan
07481;20130128000000;nan;281.0842857142857;-1.6257142857142854;79.53999999999999;-1.0342857142857143;-5.355714285714271;nan;nan
07510;20130128000000;nan;252.51285714285717;-1.6257142857142854;38.111428571428576;-1.4057142857142857;-5.227142857142837;nan;nan
07535;20130128000000;nan;213.9414285714286;-1.3399999999999999;-1.8885714285714243;-1.62;-6.027142857142849;nan;nan
07558;20130128000000;nan;213.9414285714286;-1.3399999999999999;-9.031428571428592;-1.705714285714286;-5.3700000000000045;nan;nan
07577;20130128000000;nan;213.9414285714286;-1.3399999999999999;8.111428571428576;-1.1057142857142859;-5.098571428571404;nan;nan
07591;20130128000000;nan;233.9414285714286;-1.3399999999999999;9.539999999999992;-1.0342857142857143;-5.241428571428571;nan;nan
07607;20130128000000;nan;261.0842857142857;-1.6257142857142854;8.111428571428576;-0.5914285714285716;-5.127142857142871;nan;nan
07621;20130128000000;nan;236.79857142857142;-1.9114285714285715;0.9685714285714084;-1.6914285714285713;-4.784285714285716;nan;nan
07627;20130128000000;nan;235.37;-1.9114285714285715;49.53999999999999;-1.177142857142857;-4.498571428571438;nan;nan
07630;20130128000000;209.622857142851;229.65571428571428;-1.7685714285714282;55.254285714285714;-0.6628571428571428;-3.412857142857149;nan;nan
07643;20130128000000;92.47999999999593;181.08428571428573;-1.197142857142857;68.11142857142858;-0.2200000000000002;-3.3842857142856815;nan;nan
07650;20130128000000;-20.37714285714901;176.79857142857142;-1.6257142857142854;76.68285714285716;0.8799999999999999;-2.8557142857142708;nan;nan
07661;20130128000000;-117.52000000000407;86.79857142857144;-0.7685714285714282;40.96857142857141;0.8085714285714287;-2.484285714285704;nan;nan
07690;20130128000000;-206.09142857143888;-0.3442857142857143;0.08857142857142897;36.68285714285713;0.2942857142857145;-2.5128571428571718;nan;nan
07747;20130128000000;-233.23428571429395;nan;nan;36.68285714285713;0.6657142857142855;0.8728571428571286;nan;nan
07761;20130128000000;-254.66285714285914;nan;nan;-9.031428571428592;0.22285714285714242;3.730000000000018;nan;nan
07790;20130128000000;-250.377142857149;nan;nan;8.111428571428576;0.15142857142857125;6.715714285714284;nan;nan
61968;20130128000000;-273.23428571429395;nan;nan;-19.03142857142859;0.5942857142857143;9.70142857142855;nan;nan
61970;20130128000000;-277.5200000000041;nan;nan;-46.17428571428573;-0.5057142857142858;12.144285714285672;nan;nan
61972;20130128000000;-103.23428571429395;nan;nan;-4.7457142857142856;-0.5057142857142858;13.629999999999995;nan;nan
61976;20130128000000;nan;nan;nan;-36.17428571428573;0.6657142857142855;13.515714285714296;nan;nan
61980;20130128000000;nan;nan;nan;-69.03142857142858;0.5942857142857143;10.40142857142854;nan;nan
61996;20130128000000;nan;nan;nan;-31.888571428571424;0.7371428571428575;10.587142857142851;nan;nan
61997;20130128000000;nan;nan;nan;-7.602857142857147;1.5371428571428574;5.658571428571406;nan;nan
61998;20130128000000;nan;nan;nan;-17.602857142857147;0.5800000000000001;5.17285714285714;nan;nan
67005;20130128000000;nan;nan;nan;nan;nan;5.17285714285714;nan;nan
71805;20130128000000;nan;nan;nan;nan;nan;6.0442857142857065;nan;nan
78897;20130128000000;-76.09142857143888;nan;nan;nan;nan;8.944285714285684;nan;nan
78922;20130128000000;52.479999999995925;nan;nan;nan;nan;11.729999999999961;nan;nan
78925;20130128000000;99.62285714285099;nan;nan;nan;nan;11.544285714285706;nan;nan
81401;20130128000000;-77.52000000000407;nan;nan;nan;nan;12.515714285714296;nan;nan
81405;20130128000000;-227.52000000000407;nan;nan;nan;nan;9.587142857142851;nan;nan
81408;20130128000000;-370.377142857149;nan;nan;-83.31714285714287;-1.1771428571428575;6.272857142857106;nan;nan
89642;20130128000000;-488.94857142856927;nan;nan;-50.46000000000001;-0.23428571428571443;3.9728571428571513;nan;nan
07005;20130128030000;-533.234285714294;nan;nan;-21.888571428571424;0.137142857142857;0.9585714285714175;nan;nan
07015;20130128030000;-588.9485714285693;nan;nan;8.111428571428576;0.06571428571428495;-2.3842857142857383;nan;nan
07020;20130128030000;-614.6628571428591;116.79857142857144;-1.197142857142857;10.968571428571408;-0.005714285714286227;-6.269999999999982;nan;nan
07027;20130128030000;-327.5200000000041;159.65571428571428;-2.197142857142857;36.68285714285713;0.06571428571428495;-5.44142857142856;nan;nan
07037;20130128030000;-281.8057142857142;191.08428571428573;-1.9114285714285715;43.82571428571427;0.20857142857142819;-4.94142857142856;nan;nan
07072;20130128030000;-213.23428571429395;209.65571428571428;-1.6257142857142854;49.53999999999999;0.06571428571428584;-4.598571428571404;nan;nan
07110;20130128030000;-188.94857142856927;195.37;-1.6257142857142854;40.96857142857141;-0.7342857142857144;-5.227142857142837;nan;nan
07117;20130128030000;-177.52000000000407;185.37;-1.9114285714285715;33.82571428571427;-0.8771428571428572;-5.527142857142849;nan;nan
07130;20130128030000;-131.8057142857142;199.65571428571428;-1.9114285714285715;13.82571428571427;-1.1057142857142859;-5.755714285714305;nan;nan
07139;20130128030000;-114.66285714285914;198.22714285714287;-1.9114285714285715;35.254285714285714;-0.8914285714285715;-5.341428571428594;nan;nan
07149;20130128030000;-113.23428571429395;182.51285714285714;-1.6257142857142854;26.68285714285713;-1.1914285714285717;-6.012857142857172;nan;nan
07168;20130128030000;-74.66285714285914;173.9414285714286;-1.9114285714285715;30.96857142857141;-0.5914285714285712;-5.71285714285716;nan;nan
07181;20130128030000;-66.09142857143888;158.22714285714287;-2.197142857142857;23.82571428571427;-0.5914285714285712;-5.741428571428571;nan;nan
07190;20130128030000;-37.520000000004075;159.65571428571428;-2.197142857142857;23.82571428571427;-0.21999999999999975;-5.584285714285727;nan;nan
07207;20130128030000;11.051428571430733;162.51285714285714;-2.197142857142857;29.539999999999992;-0.21999999999999975;-5.470000000000027;nan;nan
07222;20130128030000;29.62285714285099;168.22714285714287;-2.197142857142857;15.254285714285714;-0.43428571428571416;-5.44142857142856;nan;nan
07240;20130128030000;41.05142857143073;181.08428571428573;-2.197142857142857;12.397142857142853;-0.8057142857142856;-5.3700000000000045;nan;nan
07255;20130128030000;85.33714285714086;168.22714285714287;-2.197142857142857;22.397142857142853;0.22285714285714242;-4.155714285714282;nan;nan
07280;20130128030000;101.05142857143073;146.79857142857142;-2.0542857142857143;16.68285714285713;-0.52;-4.855714285714328;-5378.391428571429;22.55142857142857
07299;20130128030000;152.47999999999593;142.51285714285714;-2.0542857142857143;19.539999999999992;-0.7485714285714287;-5.227142857142894;-6949.82;22.55142857142857
07314;20130128030000;182.47999999999593;158.22714285714287;-2.34;3.8257142857142696;-1.3485714285714288;-5.255714285714305;-6664.1057142857135;11.122857142857143
07335;20130128030000;nan;163.9414285714286;-2.0542857142857143;13.82571428571427;-0.9771428571428573;-5.44142857142856;-5378.391428571429;11.122857142857143
07434;20130128030000;nan;161.08428571428573;-2.34;32.39714285714285;-0.6771428571428575;-5.198571428571427;-4956.962857142857;13.408571428571427
07460;20130128030000;nan;141.08428571428573;-2.34;48.111428571428576;-0.30571428571428605;-4.527142857142849;-5528.391428571429;13.408571428571427
07471;20130128030000;nan;152.51285714285714;-2.6257142857142854;42.39714285714285;-1.3342857142857145;-5.312857142857126;nan;nan
07481;20130128030000;nan;166.79857142857142;-2.7685714285714287;52.39714285714285;-0.5914285714285712;-5.555714285714259;nan;nan
07510;20130128030000;nan;161.08428571428573;-2.7685714285714287;22.397142857142853;-0.0771428571428574;-5.227142857142837;nan;nan
07535;20130128030000;nan;116.79857142857144;-2.0542857142857143;6.682857142857131;-0.29142857142857137;-6.0414285714285825;nan;nan
07558;20130128030000;nan;112.51285714285714;-2.34;-4.7457142857142856;-0.7342857142857144;-5.4557142857142935;nan;nan
07577;20130128030000;nan;103.94142857142857;-2.34;8.111428571428576;-0.5914285714285716;-5.384285714285738;nan;nan
07591;20130128030000;nan;111.08428571428571;-2.6257142857142854;-31.888571428571424;-0.8914285714285715;-5.684285714285693;nan;nan
07607;20130128030000;nan;113.94142857142857;-2.34;-27.602857142857147;-0.005714285714285339;-5.312857142857126;nan;nan
07621;20130128030000;nan;102.51285714285714;-2.0542857142857143;-23.31714285714287;-1.12;-5.069999999999993;nan;nan
07627;20130128030000;nan;78.22714285714287;-1.4828571428571427;20.96857142857141;-0.8199999999999998;-4.94142857142856;nan;nan
07630;20130128030000;293.9085714285611;71.08428571428571;-1.4828571428571427;70.96857142857141;-0.6057142857142859;-3.8985714285714153;nan;nan
07643;20130128030000;118.1942857142858;12.512857142857143;-0.48285714285714265;86.68285714285716;-0.39142857142857146;-3.8557142857142708;nan;nan
07650;20130128030000;5.3371428571408615;18.22714285714286;-0.48285714285714265;100.96857142857144;1.008571428571429;-3.0128571428571718;nan;nan
07661;20130128030000;-151.8057142857142;-38.91571428571429;0.5171428571428569;103.82571428571427;1.38;-2.5414285714285825;7471.608571428573;30.40857142857143
07690;20130128030000;-290.377142857149;-88.91571428571429;1.2314285714285713;96.68285714285716;0.5657142857142858;-2.584285714285727;3185.8942857142865;39.12285714285714
07747;20130128030000;-317.5200000000041;nan;nan;83.82571428571427;1.008571428571428;0.6157142857142617;nan;nan
07761;20130128030000;-314.66285714285914;nan;nan;85.25428571428571;0.4942857142857138;3.6442857142857292;nan;nan
07790;20130128030000;-274.66285714285914;nan;nan;59.53999999999999;0.7228571428571424;6.5442857142857065;nan;nan
61968;20130128030000;-246.09142857143888;nan;nan;33.82571428571427;1.2371428571428567;9.615714285714262;nan;nan
61970;20130128030000;-267.5200000000041;nan;nan;9.539999999999992;0.20857142857142819;12.14428571428573;nan;nan
